ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID961383087,29 Glenroy Rd,GLENROY,820000.0,h,22/04/2017,3,1.0,1.0,697.0,59.0,-37.7073,144.9355,20032,1639.0095227650638,36.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,St Thomas More's School,831.5387906260293,not ranked,Glenroy Secondary College,969.2973353979955,511
ID640268663,14 Musk Ct,MELTON,295000.0,h,27/05/2017,3,1.0,4.0,600.0,44.0,-37.68734,144.58001000000004,19980,1894.3391741911792,39.6,False,1508.3333333333333,6073.0,553.6666666666666,St Dominic's School,823.1267801093211,82,Melton Secondary College,1210.9096223481497,318
ID951103816,34 Mitchell St,MARIBYRNONG,905000.0,h,27/06/2016,3,1.0,2.0,696.0,19.0,-37.7832,144.8864,20023,2073.625140480267,19.4,False,610.0,1743.6666666666667,228.0,Footscray North Primary School,571.8801718567441,235,Maribyrnong Secondary College,440.3051447967957,192
ID739644312,2/382 Williamstown Rd,YARRAVILLE,630000.0,h,19/11/2016,2,2.0,2.0,168.0,19.0,-37.8225,144.8814,19995,989.806952326216,14.333333333333334,False,703.6666666666666,1502.0,135.66666666666666,Wembley Primary School,634.3795760691937,222,Gilmore College For Girls,2862.3247516932583,387
ID549576367,408/633 Church St,RICHMOND,760000.0,u,27/11/2016,2,1.0,1.0,0.0,19.0,-37.833,144.997,19959,731.8830289955438,12.543859649122806,False,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,423.19820386497116,260,Melbourne High School,451.2713860227874,2
ID326651266,2/31 Cumming St,BRUNSWICK WEST,670000.0,t,20/05/2017,3,1.0,2.0,109.0,9.0,-37.7609,144.9416,19967,1679.905584820187,27.333333333333332,False,941.3333333333334,5813.0,575.6666666666666,St Joseph's School,196.82895700695187,113,Brunswick Secondary College,1622.1709482360475,211
ID557420477,11 Thomson St,SUNSHINE,625000.0,h,3/12/2016,3,1.0,1.0,203.0,69.0,-37.7853,144.843,20021,960.5646511262854,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Harvester Primary School,353.90515194214396,not ranked,Caroline Chisholm Catholic College,627.702912512241,235
ID143675406,4 Collins St,HEIDELBERG HEIGHTS,720000.0,h,4/03/2017,3,1.0,0.0,505.0,89.0,-37.7375,145.0555,19936,1111.664299146963,31.75,False,1173.6666666666667,8523.666666666666,974.6666666666666,Rosanna Primary School,692.2251249854122,367,Charles La Trobe P-12 College,989.629769193469,465
ID400709083,7 Morrow St,BRUNSWICK WEST,910000.0,h,22/08/2016,3,1.0,2.0,717.0,69.0,-37.7525,144.9321,20035,1077.3949989248729,29.0,False,958.6666666666666,5673.0,628.0,Pascoe Vale South Primary School,816.0933259932586,not ranked,Antonine College,1568.8282992132245,482
ID395519219,3/80 Delaware St,RESERVOIR,407000.0,u,20/05/2017,1,1.0,1.0,108.0,12.0,-37.7196,145.0092,20010,359.1889286859901,34.2,False,885.0,1901.0,227.66666666666666,St Gabriel's School,399.9738279143841,not ranked,Reservoir High School,1835.4263641475106,346
ID976574269,4/4 Austin St,FERNTREE GULLY,670000.0,t,27/05/2017,3,2.0,2.0,239.0,16.0,-37.886,145.28646,19868,908.792977540956,50.18181818181818,False,56.333333333333336,98.33333333333333,19.0,St John the Baptist School,780.8676814748061,not ranked,St Joseph's College,908.3126502602862,126
ID565688108,8 Kinkora Rd,HAWTHORN,2010000.0,h,24/06/2017,4,3.0,3.0,451.0,49.0,-37.81633,145.02833,19905,776.1479966058941,13.952380952380953,False,1173.6666666666667,8523.666666666666,974.6666666666666,Xavier College,367.79589579019006,284,Xavier College,367.79589579019006,53
ID738763919,6/14 Woorigoleen Rd,TOORAK,1350000.0,u,12/08/2017,3,2.0,1.0,187.0,79.0,-37.84297,145.01819,19946,946.7152956151604,18.214285714285715,False,647.0,2861.3333333333335,222.66666666666666,St Catherine's School,586.4911599641412,117,St Catherine's School,586.4911599641412,35
ID549905280,205/88 Dow St,PORT MELBOURNE,730000.0,u,22/04/2017,2,1.0,1.0,0.0,14.0,-37.842,144.9413,20043,2813.19145246252,0.0,False,705.3333333333334,5479.666666666667,335.0,Port Melbourne Primary School,992.9469260177425,325,Albert Park College,616.9738788716351,131
ID875674718,68 Queens Pde,FAWKNER,874000.0,h,19/08/2017,4,1.0,2.0,687.0,99.0,-37.71879000000001,144.9651,19963,410.0197999538183,36.0,False,1253.6666666666667,7401.333333333333,484.6666666666667,St Mark's School,308.5807285848784,300,Mercy College,1293.0368603977936,349
ID321133069,1/10 Norma St,SUNSHINE,425500.0,u,15/10/2016,2,1.0,0.0,153.0,49.0,-37.7912,144.8439,20021,1013.9108046111685,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,758.915964736063,not ranked,Caroline Chisholm Catholic College,806.9087575024538,235
ID918176392,1/58 Cawkwell St,MALVERN,584000.0,u,28/08/2016,2,1.0,1.0,0.0,48.0,-37.854,145.041,19944,1708.4878524126393,20.8,False,610.0,1743.6666666666667,228.0,Malvern Central School,621.622075599963,68,De La Salle College,876.3928553631653,115
ID596407510,24 County Tce,CROYDON HILLS,1020000.0,h,29/07/2017,4,2.0,2.0,560.0,29.0,-37.77791,145.26912,19878,2196.856631474996,45.76923076923077,False,294.6666666666667,840.6666666666666,110.66666666666667,Croydon Hills Primary School,291.563812744075,253,Luther College,653.8491818842092,83
ID564692653,607/140 Swan St,CREMORNE,662500.0,u,19/11/2016,2,1.0,1.0,0.0,4.0,-37.8255,144.9948,19908,437.41273631171987,9.586206896551724,False,888.0,2196.0,181.33333333333334,Richmond Primary School,588.5129989722775,260,Melbourne Girls Grammar,1117.0025297930306,21
ID155064446,16 Tribe St,SOUTH MELBOURNE,2000000.0,h,15/10/2016,3,2.0,1.0,161.0,129.0,-37.8383,144.9499,20043,2234.475315744344,0.0,False,1100.6666666666667,3636.3333333333335,457.3333333333333,Albert Park Primary School,471.8562323633244,306,Albert Park College,756.3016558203037,131
ID982007950,24 Goulburn St,YARRAVILLE,1225000.0,h,3/06/2017,3,1.0,0.0,230.0,119.0,-37.81493,144.88974,19996,103.86748265502118,11.357142857142858,False,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,137.14545845926656,not ranked,Gilmore College For Girls,1819.5581329070942,387
ID727523326,33 Tyrone St,SOUTH YARRA,1200000.0,h,28/05/2016,2,1.0,1.0,163.0,119.0,-37.8446,144.9879,19958,573.9768338467658,13.5,False,1100.6666666666667,3636.3333333333335,457.3333333333333,South Yarra Primary School,413.33990232638513,44,Wesley College,691.1728559618841,98
ID394670841,2/5 Camperdown St,BRIGHTON EAST,905000.0,u,15/10/2016,2,1.0,2.0,189.0,39.0,-37.9172,145.0072,19951,984.5368466412216,26.5,False,2744.3333333333335,10289.666666666666,780.0,Brighton Primary School,773.031192201305,342,Brighton Secondary College,1097.1869517311313,213
ID832435470,13 Lobelia Ct,DINGLEY VILLAGE,980000.0,h,17/06/2017,3,2.0,2.0,702.0,39.0,-37.97658,145.11887,19864,4159.994321518828,47.06666666666667,False,3327.0,11071.666666666666,1069.3333333333333,Kingswood Primary School,834.8134880202696,409,Heatherton Christian College,2187.6906872162294,226
ID389740614,15 River Dr,AVONDALE HEIGHTS,725000.0,h,15/10/2016,3,1.0,4.0,606.0,7.0,-37.752,144.85399999999996,20004,3847.1915771834497,26.375,False,1654.0,9119.666666666666,550.0,St Martin de Porres School,984.1922886708261,not ranked,Essendon Keilor College,1945.4305778130315,460
ID297774177,13/177 Power St,HAWTHORN,525000.0,u,7/11/2016,2,1.0,1.0,0.0,5.0,-37.8265,145.0257,19905,575.6562431614619,13.952380952380953,False,1150.6666666666667,7827.0,922.3333333333334,Erasmus Primary School,498.9969653818714,not ranked,St Kevin's College,994.3199155920403,7
ID432465727,1/205 Grange Rd,GLEN HUNTLY,640000.0,u,26/07/2016,2,1.0,1.0,1784.0,49.0,-37.8966,145.0453,19942,812.2235924636946,29.23076923076923,True,431.3333333333333,971.0,220.66666666666666,Glen Huntly Primary School,325.34420016525974,290,Kilvington Grammar School,484.0231398940264,37
ID914593980,13 Union St,SUNSHINE,735000.0,h,15/10/2016,3,1.0,1.0,490.0,49.0,-37.7892,144.8432,20021,911.0192523827125,16.730337078651687,True,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,672.4945477448314,not ranked,Caroline Chisholm Catholic College,711.942810825309,235
ID936261633,37 Spencer Pl,RICHMOND,1500000.0,t,16/09/2017,3,2.0,2.0,72.0,8.0,-37.81937,145.00146,19978,1010.57532254854,9.125,False,885.0,1901.0,227.66666666666666,Trinity Catholic School,713.5254571728051,not ranked,Richmond High School,248.3309397802485,not ranked
ID545821980,7 Valdemar Ct,BRIGHTON EAST,1447000.0,h,25/02/2017,4,1.0,2.0,590.0,20.0,-37.9286,145.0274,19938,806.0235125263464,36.84615384615385,False,2897.3333333333335,11243.0,942.0,Bentleigh West Primary School,893.9362557402151,31,Our Lady of the Sacred Heart College,1146.886809026166,73
ID693463053,2/12 Jones St,BRUNSWICK,685000.0,t,13/08/2016,2,2.0,1.0,0.0,17.0,-37.7617,144.9642,19967,313.58856293911333,27.333333333333332,False,958.6666666666666,5673.0,628.0,St Margaret Mary's School,493.63185071401614,483,Sydney Road Community School,912.7016413487294,447
ID952773347,111 Cecil St,FITZROY,1000000.0,h,3/09/2016,2,1.0,0.0,128.0,109.0,-37.7941,144.9802,19975,1374.212096863624,13.235294117647058,False,334.6666666666667,1407.6666666666667,88.33333333333333,Fitzroy Community School,549.5313069373681,4,Academy of Mary Immaculate,1184.937842819815,144
ID585599664,712/8 Howard St,RICHMOND,927000.0,u,29/07/2017,2,1.0,2.0,0.0,19.0,-37.83305,144.99745,19959,750.2643315058001,12.543859649122806,False,885.0,1901.0,227.66666666666666,Richmond Primary School,412.9404354422857,260,Melbourne High School,460.67956044504,2
ID802782558,2/746 Barkly St,WEST FOOTSCRAY,520000.0,t,16/07/2016,2,1.0,1.0,148.0,109.0,-37.7956,144.8641,20022,418.91486187220863,21.4,False,268.3333333333333,736.0,128.33333333333334,Dinjerra Primary School,825.9993472529396,not ranked,Caroline Chisholm Catholic College,1640.9699497825661,235
ID555887021,2 Mimosa Rd,MILL PARK,490000.0,h,29/07/2017,2,1.0,2.0,374.0,29.0,-37.6745,145.05491,45795,3016.40398202657,49.22222222222222,False,1508.3333333333333,6073.0,553.6666666666666,Findon Primary School,930.3020178585085,not ranked,Mill Park Secondary College,1373.8986691324528,484
ID547285733,2 Tregarron Av,KEW,2550000.0,h,12/08/2017,4,2.0,3.0,776.0,42.0,-37.80869000000001,145.06026,19903,1983.8857349417353,17.904761904761905,False,288.0,712.0,75.66666666666667,Deepdene Primary School,102.83485064474749,42,Genazzano FCJ College,394.9980652145679,33
ID435272585,11 McPhail St,ESSENDON,870000.0,h,16/07/2016,2,1.0,2.0,319.0,99.0,-37.7555,144.9118,20037,391.1950357524909,20.42105263157895,False,334.6666666666667,1407.6666666666667,88.33333333333333,St Therese's School,505.8874743247339,387,St Columba's College,289.6893400489779,85
ID715669863,14 Norfolk Pl,MALVERN,1000000.0,t,6/05/2017,2,2.0,1.0,156.0,59.0,-37.8486,145.0321,19945,1422.9438207093585,19.214285714285715,False,717.3333333333334,1763.0,318.6666666666667,Lauriston Girls' School,742.2712183351732,30,Lauriston Girls' School,742.2712183351732,19
ID278378617,12 Rudyard St,BENTLEIGH EAST,920000.0,h,7/05/2016,3,1.0,3.0,583.0,64.0,-37.9272,145.0804,19916,2639.201546443335,31.35483870967742,False,925.6666666666666,4701.333333333333,308.6666666666667,St Peter's School,953.0362301380521,345,St James' College,797.4601741740437,not ranked
ID223497090,3/595 Burke Rd,CAMBERWELL,775000.0,t,27/11/2016,2,2.0,1.0,103.0,59.0,-37.8406,145.0545,19851,1491.4377172342795,24.666666666666668,False,3703.6666666666665,18944.0,2039.3333333333333,Auburn South Primary School,771.055319948939,124,Auburn High School,833.1175929705545,167
ID309618514,25 Hardy St,BRUNSWICK,1500000.0,h,3/12/2016,4,3.0,1.0,365.0,129.0,-37.7624,144.9671,19967,579.1518192317719,27.333333333333332,False,958.6666666666666,5673.0,628.0,St Margaret Mary's School,431.4798223167344,483,Sydney Road Community School,932.6736973127803,447
ID979797819,3/22 Scottsdale St,SURREY HILLS,899000.0,u,25/02/2017,2,1.0,1.0,226.0,39.0,-37.8327,145.1019,19895,990.843731966976,25.5,True,2532.3333333333335,5455.0,713.0,Surrey Hills Primary School,802.5003369221104,141,Kingswood College,1470.730082424861,106
ID893877323,90 Bryant St,FLEMINGTON,1100000.0,h,6/05/2017,2,1.0,1.0,186.0,109.0,-37.7837,144.9338,20040,585.6586095445309,18.0,False,2047.6666666666667,9171.0,742.3333333333334,St Brendan's School,213.3571755484944,not ranked,Mount Alexander 7-12 College,179.13113100854426,348
ID962866328,8 Murray Dr,BURWOOD,1588000.0,h,19/08/2017,3,2.0,2.0,708.0,54.0,-37.84625,145.10116000000005,19849,1908.9683198225487,28.666666666666668,False,941.3333333333334,5813.0,575.6666666666666,St Benedict's School,489.71455183608,not ranked,Presbyterian Ladies' College,574.2535249184261,6
ID563049135,4/176 Ayr St,DONCASTER,782000.0,u,22/04/2017,2,1.0,1.0,261.0,35.0,-37.7731,145.1044,19935,4240.421667772588,29.823529411764707,False,1666.0,9333.666666666666,523.0,St Clement of Rome School,1396.2722507365536,196,Templestowe College,1697.4059387691307,307
ID651610997,1/5 Leonard St,DEEPDENE,1680000.0,t,12/08/2017,4,2.0,1.0,254.0,24.0,-37.81007,145.06792,19892,1761.6632926305263,21.785714285714285,False,52.333333333333336,131.33333333333334,10.333333333333334,Our Lady of Good Counsel School,464.98365531217127,421,Camberwell Grammar School,683.5382416022288,26
ID778158737,24 Outlook Dr,DONCASTER,1250000.0,h,19/11/2016,3,2.0,2.0,900.0,49.0,-37.7902,145.1344,20042,3426.1228535009777,25.775,False,1566.6666666666667,8895.333333333334,491.0,Doncaster Primary School,561.989894443673,214,Doncaster Secondary College,703.2168209605984,225
ID260966013,1/60 Moonya Rd,CARNEGIE,820000.0,u,3/09/2016,3,1.0,2.0,0.0,30.0,-37.897,145.0623,19919,878.6416254368386,25.375,False,3703.6666666666665,18944.0,2039.3333333333333,St Patrick's School,591.9161019444279,346,Oakleigh Grammar,1806.5479176210706,270
ID811475293,37/85 Rouse St,PORT MELBOURNE,1035000.0,u,10/09/2016,2,2.0,1.0,0.0,16.0,-37.8435,144.9415,20043,2964.332870572296,0.0,False,659.0,5219.333333333333,338.3333333333333,Albert Park Primary School,1006.56402030432,306,Albert Park College,535.0789475890382,131
ID733087291,38 Wellington St,WEST FOOTSCRAY,850000.0,h,4/03/2017,3,1.0,1.0,361.0,69.0,-37.7916,144.8673,20022,933.8662372270818,21.4,False,298.0,735.0,154.0,Christ the King Primary School,646.4131563622078,not ranked,Caroline Chisholm Catholic College,1642.570984194801,235
ID458036221,3/80 Rathcown Rd,RESERVOIR,470000.0,u,27/05/2017,2,1.0,1.0,142.0,12.0,-37.70932,145.02483999999995,20009,1358.7345693777406,35.2,True,885.0,1901.0,227.66666666666666,Reservoir Views Primary School,462.4021401413109,not ranked,Reservoir High School,1504.38498286933,346
ID448089156,3/5 Austral Ct,HEIDELBERG,828000.0,t,17/06/2017,4,2.0,2.0,264.0,19.0,-37.74352,145.08082,19936,1294.157752713957,31.75,False,1253.6666666666667,7401.333333333333,484.6666666666667,Banyule Primary School,253.88999224221126,86,Viewbank College,570.000762328299,96
ID783273736,181 Abbotsford St,NORTH MELBOURNE,1100000.0,h,3/09/2017,2,1.0,0.0,129.0,139.0,-37.80318,144.94513,19973,471.9595761604023,6.4375,False,84.33333333333333,293.3333333333333,23.0,North Melbourne Primary School,692.5843490794927,182,Simonds Catholic College,749.3368038491868,262
ID318287792,21a Station Rd,WILLIAMSTOWN,935000.0,t,16/04/2016,3,2.0,1.0,233.0,17.0,-37.8573,144.8911,19993,178.501501786915,20.857142857142858,False,1002.6666666666666,4068.0,328.3333333333333,Williamstown North Primary School,165.98901604124404,185,Bayside P-12 College,519.2470437264459,243
ID409953002,15 Christine St,VIEWBANK,775000.0,h,16/04/2016,3,3.0,2.0,586.0,44.0,-37.7405,145.0886,19936,1994.715827807124,31.75,False,584.3333333333334,2731.6666666666665,211.66666666666666,Viewbank Primary School,653.851608281285,238,Viewbank College,193.15588662933376,96
ID703461743,20 Glover St,SOUTH MELBOURNE,2240000.0,h,6/05/2017,3,2.0,1.0,197.0,119.0,-37.8395,144.9489,20043,2377.5635625060445,0.0,False,1245.0,3886.0,447.6666666666667,Albert Park Primary School,431.1954451274357,306,Albert Park College,604.38638684048,131
ID181397643,1/96 Carrick Dr,GLADSTONE PARK,452500.0,h,12/08/2017,3,1.0,0.0,259.0,49.0,-37.6974,144.8916,20031,2150.8978442393964,38.0,False,663.0,4010.0,377.0,School of the Good Shepherd,521.6590751141962,not ranked,Gladstone Park Secondary College,861.3590066455712,290
ID526061431,124 Raleigh St,WESTMEADOWS,560000.0,h,27/05/2017,5,2.0,2.0,626.0,7.0,-37.67688,144.88996,20030,2701.2188006178453,34.43478260869565,False,98.66666666666667,190.66666666666666,19.0,Westmeadows Primary School,523.7033502362136,not ranked,Gladstone Park Secondary College,1434.4371486337195,290
ID290367585,3/25 Cathcart St,MAIDSTONE,642500.0,t,12/08/2017,2,2.0,1.0,126.0,4.0,-37.78458,144.88106000000005,20023,1954.1976623415233,19.4,False,717.3333333333334,1763.0,318.6666666666667,Footscray North Primary School,406.9115046203777,235,Maribyrnong Secondary College,846.1393199945361,192
ID590204664,1687 Malvern Rd,GLEN IRIS,2800000.0,h,26/07/2016,3,1.0,2.0,762.0,89.0,-37.8575,145.0554,19849,2303.89755723177,28.666666666666668,True,1923.6666666666667,8979.333333333334,620.3333333333334,St Roch's School,271.73641167733444,131,Korowa Anglican Girls' School,445.2267192742168,13
ID686978416,10/60 Hawthorn Gr,HAWTHORN,499000.0,u,28/05/2016,1,1.0,1.0,0.0,59.0,-37.8158,145.0342,19904,660.821873599175,15.666666666666666,True,1150.6666666666667,7827.0,922.3333333333334,Xavier College,347.5800164940312,284,Xavier College,347.5800164940312,53
ID621789586,6 Staff St,SEDDON,920000.0,h,28/05/2016,4,1.0,0.0,274.0,79.0,-37.8039,144.8929,20024,199.74425965629248,17.4,False,824.6666666666666,1890.3333333333333,159.33333333333334,Footscray Primary School,614.4724436211369,not ranked,Gilmore College For Girls,562.3622969826382,387
ID715194982,5 Kilburn St,STRATHMORE,1610000.0,h,12/08/2017,4,3.0,2.0,861.0,64.0,-37.73154,144.92243,20034,515.0523953218994,31.0,False,1412.0,6364.0,699.3333333333334,Strathmore Primary School,650.9099793229783,265,Strathmore Secondary College,707.2758872267091,133
ID491631970,129 Roberts St,YARRAVILLE,1137500.0,h,22/05/2016,5,3.0,4.0,446.0,69.0,-37.8146,144.8692,20022,1794.9975197331921,21.4,False,703.6666666666666,1502.0,135.66666666666666,Kingsville Primary School,529.2592927525692,451,Gilmore College For Girls,2842.7520024218043,387
ID342075790,5 Marden Pl,HEATHMONT,1165000.0,h,9/09/2017,4,2.0,2.0,442.0,3.0,-37.82507,145.24058,19871,503.2351663530984,41.083333333333336,False,512.0,1119.6666666666667,175.66666666666666,Great Ryrie Primary School,295.8822478091509,497,Aquinas College,544.5508164285601,151
ID485362004,6 Epping St,HADFIELD,750000.0,h,9/09/2017,3,1.0,3.0,665.0,49.0,-37.70444000000001,144.95273999999995,19961,683.5693073152887,39.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,St Thomas More's School,756.6452115830075,not ranked,Darul Ulum College of Victoria,1671.1419797912556,261
ID575805523,1/3 Coorigil Rd,CARNEGIE,1360000.0,h,19/11/2016,3,2.0,2.0,282.0,9.0,-37.8953,145.0567,19920,1021.7340741043159,23.375,False,3703.6666666666665,18944.0,2039.3333333333333,Carnegie Primary School,543.1002734319152,77,Kilvington Grammar School,1438.9402296757744,37
ID814064840,7 Wattlebird Ct,BURWOOD,2000000.0,h,7/05/2016,4,3.0,2.0,928.0,23.0,-37.842,145.102,19895,2007.356264231353,25.5,False,958.6666666666666,5673.0,628.0,Wattle Park Primary School,413.10354286491713,89,Presbyterian Ladies' College,852.3026180316275,6
ID198962457,50 Wilson St,MOONEE PONDS,1211000.0,h,10/09/2016,4,1.0,3.0,477.0,109.0,-37.7632,144.9292,20038,926.4777019463522,22.0,False,278.0,489.0,65.0,Moonee Ponds Primary School,333.54312063178384,225,Lowther Hall Anglican Grammar School,1304.4688788581527,not ranked
